timestamp,Air Temperature,QC code,comments
2015-01-06 05:23:31,14.7,200.0,NEMS_gapData
2015-01-06 05:53:45,14.7,200.0,spike_test NEMS_gapData
2015-01-06 06:24:00,15.4,200.0,spike_test NEMS_gapData
2015-01-06 06:54:14,15.1,200.0,spike_test NEMS_gapData
2015-01-06 07:24:28,16.2,200.0,gross_range_test spike_test NEMS_gapData
2015-01-06 07:54:43,16.5,200.0,gross_range_test NEMS_gapData
2015-01-06 08:23:31,16.5,200.0,gross_range_test NEMS_gapData
2015-01-06 08:53:45,17,200.0,gross_range_test NEMS_gapData NEMS_resolution
2015-01-06 09:24:00,17.8,200.0,gross_range_test NEMS_gapData
2015-01-06 09:54:14,18.5,200.0,gross_range_test spike_test NEMS_gapData
2015-01-06 10:23:02,16.8,200.0,gross_range_test spike_test NEMS_gapData
2015-01-06 10:53:16,17,200.0,gross_range_test NEMS_gapData NEMS_resolution
2015-01-06 11:23:31,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 11:53:45,16.5,200.0,gross_range_test NEMS_gapData
2015-01-06 12:24:00,16.6,200.0,gross_range_test NEMS_gapData
2015-01-06 12:54:14,16.7,200.0,gross_range_test NEMS_gapData
2015-01-06 13:24:28,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 13:54:43,16.9,200.0,gross_range_test NEMS_gapData
2015-01-06 14:23:31,17,200.0,gross_range_test NEMS_gapData NEMS_resolution
2015-01-06 14:53:45,17,200.0,gross_range_test NEMS_gapData NEMS_resolution
2015-01-06 15:24:00,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 15:54:14,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 16:23:02,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 16:53:16,16.9,200.0,gross_range_test NEMS_gapData
2015-01-06 17:23:31,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 17:53:45,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 18:24:00,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 18:54:14,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 19:24:28,17,200.0,gross_range_test NEMS_gapData NEMS_resolution
2015-01-06 19:54:43,16.8,200.0,gross_range_test NEMS_gapData
2015-01-06 20:23:31,16.4,200.0,gross_range_test NEMS_gapData
2015-01-06 20:53:45,16.1,200.0,gross_range_test NEMS_gapData
2015-01-06 21:24:00,16.1,200.0,gross_range_test NEMS_gapData
2015-01-06 21:54:14,16.1,200.0,gross_range_test NEMS_gapData
2015-01-06 22:24:28,16.1,200.0,gross_range_test NEMS_gapData
2015-01-06 22:54:43,16.1,200.0,gross_range_test NEMS_gapData
2015-01-06 23:23:31,16.2,200.0,gross_range_test NEMS_gapData
2015-01-06 23:53:45,16.1,200.0,gross_range_test NEMS_gapData
2015-01-07 00:24:00,16.1,200.0,gross_range_test NEMS_gapData
2015-01-07 00:54:14,16.2,200.0,gross_range_test NEMS_gapData
2015-01-07 01:24:28,16.1,200.0,gross_range_test NEMS_gapData
2015-01-07 01:54:43,16,200.0,NEMS_gapData NEMS_resolution
2015-01-07 02:23:31,15.6,200.0,NEMS_gapData
2015-01-07 02:53:45,15.6,200.0,NEMS_gapData
